LAT,LON,ID,STA_NAME,CODE,SOURCE,ELEVATION,DATE_TIME,SEA_LEVEL_PRESSURE,SURFACE_PRESSURE,PRECIPITABLE_WATER
284,-888888.00000,-31.5,-63.5,-888888.00000,-888888.00000,-888888.00000,-888888.00000,2.7,-888888.00000,
280,-888888.00000,-888888.00000,-888888.00000,11.3,85,-11.3,-1,-888888.00000,-888888.00000,
257,-888888.00000,-888888.00000,-888888.00000,11.3,70,-10.6,-3.9,-888888.00000,-888888.00000,
250,11000,-39.3,-64.3,11.8,75,-11.4,-3.1,5.3,-888888.00000,
215,-888888.00000,-888888.00000,-888888.00000,13.4,100,-13.2,2.3,-888888.00000,-888888.00000,
210,-888888.00000,-47.9,-74.9,-888888.00000,-888888.00000,-888888.00000,-888888.00000,2.9,-888888.00000,
206,-888888.00000,-888888.00000,-888888.00000,16.5,110,-15.5,5.6,-888888.00000,-888888.00000,
200,12490,-50.7,-72.7,17.5,110,-16.4,6,5.6,-888888.00000,
163,-888888.00000,-888888.00000,-888888.00000,18.5,110,-17.4,6.3,-888888.00000,-888888.00000,
162,-888888.00000,-63.3,-73.3,-888888.00000,-888888.00000,-888888.00000,-888888.00000,24.6,-888888.00000,
150,14290,-65.9,-76.9,16.5,75,-15.9,-4.3,20.2,-888888.00000,
147,-888888.00000,-888888.00000,-888888.00000,15.4,80,-15.2,-2.7,-888888.00000,-888888.00000,
137,-888888.00000,-68.7,-81.7,-888888.00000,-888888.00000,-888888.00000,-888888.00000,13.8,-888888.00000,
127,-888888.00000,-888888.00000,-888888.00000,16.5,100,-16.2,2.9,-888888.00000,-888888.00000,
114,-888888.00000,-888888.00000,-888888.00000,12.3,115,-11.1,5.2,-888888.00000,-888888.00000,
103,-888888.00000,-888888.00000,-888888.00000,14.4,120,-12.5,7.2,-888888.00000,-888888.00000,
100,16650,-81.5,-88.5,14.9,125,-12.2,8.5,30.1,-888888.00000,
92,-888888.00000,-84.3,-90.3,15.9,120,-13.8,7.9,34.6,-888888.00000,
92,-888888.00000,-888888.00000,-888888.00000,16.5,120,-14.3,8.2,-888888.00000,-888888.00000,
89,-888888.00000,-81.1,-90.1,-888888.00000,-888888.00000,-888888.00000,-888888.00000,21.1,-888888.00000,
85,-888888.00000,-81.9,-87.9,-888888.00000,-888888.00000,-888888.00000,-888888.00000,35.8,-888888.00000,
80,-888888.00000,-80.9,-87.9,-888888.00000,-888888.00000,-888888.00000,-888888.00000,30.4,-888888.00000,
79,-888888.00000,-888888.00000,-888888.00000,11.3,115,-10.2,4.8,-888888.00000,-888888.00000,
78,-888888.00000,-78.9,-87.9,-888888.00000,-888888.00000,-888888.00000,-888888.00000,22,-888888.00000,
74,-888888.00000,-70.3,-86.3,-888888.00000,-888888.00000,-888888.00000,-888888.00000,8,-888888.00000,
71,-888888.00000,-888888.00000,-888888.00000,15.9,65,-14.4,-6.7,-888888.00000,-888888.00000,
70,18680,-69.9,-86.9,15.9,65,-14.4,-6.7,6.8,-888888.00000,
67,-888888.00000,-888888.00000,-888888.00000,14.4,70,-13.5,-4.9,-888888.00000,-888888.00000,
61,-888888.00000,-888888.00000,-888888.00000,10.3,115,-9.3,4.4,-888888.00000,-888888.00000,
60,-888888.00000,-71.7,-92.7,-888888.00000,-888888.00000,-888888.00000,-888888.00000,3,-888888.00000,
58,-888888.00000,-888888.00000,-888888.00000,7.7,80,-7.6,-1.3,-888888.00000,-888888.00000,
56,-888888.00000,-67.7,-92.7,-888888.00000,-888888.00000,-888888.00000,-888888.00000,1.7,-888888.00000,
55,-888888.00000,-888888.00000,-888888.00000,4.6,140,-3,3.5,-888888.00000,-888888.00000,
52,-888888.00000,-888888.00000,-888888.00000,5.7,125,-4.7,3.3,-888888.00000,-888888.00000,
50,20690,-66.1,-94.1,1,120,-0.9,0.5,1.1,-888888.00000,
50,-888888.00000,-888888.00000,-888888.00000,1,140,-0.6,0.8,-888888.00000,-888888.00000,
48,-888888.00000,-888888.00000,-888888.00000,2.1,135,-1.5,1.5,-888888.00000,-888888.00000,
45,-888888.00000,-888888.00000,-888888.00000,2.6,10,-0.5,-2.6,-888888.00000,-888888.00000,
43,-888888.00000,-888888.00000,-888888.00000,5.1,270,5.1,0,-888888.00000,-888888.00000,
41,-888888.00000,-888888.00000,-888888.00000,3.6,245,3.3,1.5,-888888.00000,-888888.00000,
40,-888888.00000,-63.5,-96.5,-888888.00000,-888888.00000,-888888.00000,-888888.00000,0.5,-888888.00000,
39,-888888.00000,-888888.00000,-888888.00000,3.6,85,-3.6,-0.3,-888888.00000,-888888.00000,
37,-888888.00000,-888888.00000,-888888.00000,10.8,350,1.9,-10.6,-888888.00000,-888888.00000,
36,-888888.00000,-888888.00000,-888888.00000,12.3,310,9.4,-7.9,-888888.00000,-888888.00000,
34,-888888.00000,-888888.00000,-888888.00000,12.9,305,10.6,-7.4,-888888.00000,-888888.00000,
33,-888888.00000,-55.1,-90.1,-888888.00000,-888888.00000,-888888.00000,-888888.00000,0.5,-888888.00000,
32,-888888.00000,-888888.00000,-888888.00000,19,285,18.4,-4.9,-888888.00000,-888888.00000,
30,23870,-55.7,-90.7,19.5,270,19.5,0,0.5,-888888.00000,
27,-888888.00000,-888888.00000,-888888.00000,20.1,255,19.4,5.2,-888888.00000,-888888.00000,
26,-888888.00000,-58.7,-92.7,17,245,15.4,7.2,0.5,-888888.00000,
26,-888888.00000,-888888.00000,-888888.00000,14.9,245,13.5,6.3,-888888.00000,-888888.00000,
24,-888888.00000,-888888.00000,-888888.00000,15.4,245,14,6.5,-888888.00000,-888888.00000,
23,-888888.00000,-888888.00000,-888888.00000,10.8,250,10.1,3.7,-888888.00000,-888888.00000,
22,-888888.00000,-888888.00000,-888888.00000,7.2,205,3,6.5,-888888.00000,-888888.00000,
21,-888888.00000,-888888.00000,-888888.00000,7.2,270,7.2,0,-888888.00000,-888888.00000,
20,26420,-56.9,-90.9,8.2,270,8.2,0,0.6,-888888.00000,
20,-888888.00000,-56.5,-91.5,-888888.00000,-888888.00000,-888888.00000,-888888.00000,0.5,-888888.00000,
17,-888888.00000,-58.7,-92.7,-888888.00000,-888888.00000,-888888.00000,-888888.00000,0.5,-888888.00000,
14,-888888.00000,-888888.00000,-888888.00000,12.3,305,10.1,-7.1,-888888.00000,-888888.00000,
14,-888888.00000,-888888.00000,-888888.00000,12.9,295,11.7,-5.5,-888888.00000,-888888.00000,
13,-888888.00000,-50.9,-86.9,-888888.00000,-888888.00000,-888888.00000,-888888.00000,0.6,-888888.00000,
