LAT,LON,ID,STA_NAME,CODE,SOURCE,ELEVATION,DATE_TIME,SEA_LEVEL_PRESSURE,SURFACE_PRESSURE,PRECIPITABLE_WATER
71,-888888.00000,-888888.00000,-888888.00000,13.9,70,-13.1,-4.8,-888888.00000,-888888.00000,
70,18690,-70.3,-81.3,14.4,65,-13.1,-6.1,18.5,-888888.00000,
68,-888888.00000,-888888.00000,-888888.00000,13.9,65,-12.6,-5.9,-888888.00000,-888888.00000,
66,-888888.00000,-73.1,-82.1,13.4,65,-12.1,-5.7,24.4,-888888.00000,
61,-888888.00000,-73.1,-82.1,-888888.00000,-888888.00000,-888888.00000,-888888.00000,24.4,-888888.00000,
61,-888888.00000,-888888.00000,-888888.00000,11.3,115,-10.2,4.8,-888888.00000,-888888.00000,
58,-888888.00000,-68.5,-81.5,-888888.00000,-888888.00000,-888888.00000,-888888.00000,13.9,-888888.00000,
58,-888888.00000,-888888.00000,-888888.00000,8.7,100,-8.6,1.5,-888888.00000,-888888.00000,
55,-888888.00000,-888888.00000,-888888.00000,6.2,115,-5.6,2.6,-888888.00000,-888888.00000,
51,-888888.00000,-64.9,-75.9,-888888.00000,-888888.00000,-888888.00000,-888888.00000,20.5,-888888.00000,
50,20690,-64.9,-76.9,7.2,65,-6.5,-3,17.6,-888888.00000,
50,-888888.00000,-888888.00000,-888888.00000,6.7,65,-6.1,-2.8,-888888.00000,-888888.00000,
48,-888888.00000,-66.7,-76.7,-888888.00000,-888888.00000,-888888.00000,-888888.00000,23.2,-888888.00000,
48,-888888.00000,-888888.00000,-888888.00000,1.5,70,-1.4,-0.5,-888888.00000,-888888.00000,
45,-888888.00000,-63.7,-75.7,7.2,45,-5.1,-5.1,18,-888888.00000,
43,-888888.00000,-888888.00000,-888888.00000,3.6,60,-3.1,-1.8,-888888.00000,-888888.00000,
41,-888888.00000,-888888.00000,-888888.00000,4.1,40,-2.6,-3.1,-888888.00000,-888888.00000,
40,-888888.00000,-64.3,-74.3,-888888.00000,-888888.00000,-888888.00000,-888888.00000,24.2,-888888.00000,
39,-888888.00000,-888888.00000,-888888.00000,4.6,130,-3.5,3,-888888.00000,-888888.00000,
37,-888888.00000,-888888.00000,-888888.00000,8.2,360,0,-8.2,-888888.00000,-888888.00000,
37,-888888.00000,-58.1,-71.1,-888888.00000,-888888.00000,-888888.00000,-888888.00000,17.4,-888888.00000,
36,-888888.00000,-888888.00000,-888888.00000,12.3,305,10.1,-7.1,-888888.00000,-888888.00000,
32,-888888.00000,-888888.00000,-888888.00000,12.9,290,12.1,-4.4,-888888.00000,-888888.00000,
31,-888888.00000,-56.5,-67.5,-888888.00000,-888888.00000,-888888.00000,-888888.00000,23.7,-888888.00000,
31,-888888.00000,-888888.00000,-888888.00000,19,270,19,0,-888888.00000,-888888.00000,
30,23860,-57.9,-67.9,16.5,270,16.5,0,26.7,-888888.00000,
29,-888888.00000,-59.3,-67.3,-888888.00000,-888888.00000,-888888.00000,-888888.00000,34.6,-888888.00000,
28,-888888.00000,-888888.00000,-888888.00000,15.4,255,14.9,4,-888888.00000,-888888.00000,
25,-888888.00000,-888888.00000,-888888.00000,13.4,240,11.6,6.7,-888888.00000,-888888.00000,
23,-888888.00000,-888888.00000,-888888.00000,8.2,230,6.3,5.3,-888888.00000,-888888.00000,
22,-888888.00000,-58.1,-66.1,-888888.00000,-888888.00000,-888888.00000,-888888.00000,35.1,-888888.00000,
22,-888888.00000,-888888.00000,-888888.00000,4.6,250,4.3,1.6,-888888.00000,-888888.00000,
21,-888888.00000,-888888.00000,-888888.00000,11.8,310,9,-7.6,-888888.00000,-888888.00000,
20,26410,-56.3,-64.3,7.2,290,6.8,-2.5,35.8,-888888.00000,
19,-888888.00000,-888888.00000,-888888.00000,4.6,300,4,-2.3,-888888.00000,-888888.00000,
18,-888888.00000,-888888.00000,-888888.00000,7.7,315,5.4,-5.4,-888888.00000,-888888.00000,
17,-888888.00000,-57.5,-63.5,-888888.00000,-888888.00000,-888888.00000,-888888.00000,46.2,-888888.00000,
16,-888888.00000,-888888.00000,-888888.00000,9.3,300,8.1,-4.7,-888888.00000,-888888.00000,
14,-888888.00000,-888888.00000,-888888.00000,12.3,290,11.6,-4.2,-888888.00000,-888888.00000,
14,-888888.00000,-50.3,-59.3,-888888.00000,-888888.00000,-888888.00000,-888888.00000,33.7,-888888.00000,
12,-888888.00000,-888888.00000,-888888.00000,11.8,265,11.8,1,-888888.00000,-888888.00000,
12,-888888.00000,-888888.00000,-888888.00000,12.9,280,12.7,-2.2,-888888.00000,-888888.00000,
11,-888888.00000,-50.7,-57.7,-888888.00000,-888888.00000,-888888.00000,-888888.00000,43.1,-888888.00000,
