LAT,LON,ID,STA_NAME,CODE,SOURCE,ELEVATION,DATE_TIME,SEA_LEVEL_PRESSURE,SURFACE_PRESSURE,PRECIPITABLE_WATER
281,-888888.00000,-888888.00000,-888888.00000,15.9,65,-14.4,-6.7,-888888.00000,-888888.00000,
250,11000,-39.1,-60.1,19,70,-17.9,-6.5,9,-888888.00000,
217,-888888.00000,-45.7,-75.7,-888888.00000,-888888.00000,-888888.00000,-888888.00000,2,-888888.00000,
216,-888888.00000,-888888.00000,-888888.00000,14.9,75,-14.4,-3.9,-888888.00000,-888888.00000,
200,12490,-50.3,-78.3,11.8,85,-11.8,-1,2.3,-888888.00000,
197,-888888.00000,-888888.00000,-888888.00000,11.8,85,-11.8,-1,-888888.00000,-888888.00000,
179,-888888.00000,-888888.00000,-888888.00000,8.2,95,-8.2,0.7,-888888.00000,-888888.00000,
163,-888888.00000,-888888.00000,-888888.00000,13.4,130,-10.3,8.6,-888888.00000,-888888.00000,
151,-888888.00000,-66.1,-80.1,-888888.00000,-888888.00000,-888888.00000,-888888.00000,12.5,-888888.00000,
150,14300,-66.3,-79.3,15.4,130,-11.8,9.9,14.6,-888888.00000,
148,-888888.00000,-888888.00000,-888888.00000,14.9,130,-11.4,9.6,-888888.00000,-888888.00000,
134,-888888.00000,-888888.00000,-888888.00000,15.4,130,-11.8,9.9,-888888.00000,-888888.00000,
126,-888888.00000,-74.7,-84.7,-888888.00000,-888888.00000,-888888.00000,-888888.00000,20,-888888.00000,
121,-888888.00000,-888888.00000,-888888.00000,14.4,110,-13.5,4.9,-888888.00000,-888888.00000,
109,-888888.00000,-888888.00000,-888888.00000,6.7,105,-6.5,1.7,-888888.00000,-888888.00000,
103,-888888.00000,-888888.00000,-888888.00000,2.1,100,-2.1,0.4,-888888.00000,-888888.00000,
100,16660,-80.7,-89.7,2.6,140,-1.7,2,21.3,-888888.00000,
98,-888888.00000,-888888.00000,-888888.00000,2.1,70,-2,-0.7,-888888.00000,-888888.00000,
97,-888888.00000,-81.9,-89.9,2.6,55,-2.1,-1.5,24.9,-888888.00000,
92,-888888.00000,-888888.00000,-888888.00000,1.5,285,1.4,-0.4,-888888.00000,-888888.00000,
88,-888888.00000,-888888.00000,-888888.00000,5.1,120,-4.4,2.5,-888888.00000,-888888.00000,
85,-888888.00000,-77.9,-87.9,-888888.00000,-888888.00000,-888888.00000,-888888.00000,18.8,-888888.00000,
83,-888888.00000,-888888.00000,-888888.00000,5.7,135,-4,4,-888888.00000,-888888.00000,
81,-888888.00000,-79.7,-87.7,-888888.00000,-888888.00000,-888888.00000,-888888.00000,25.9,-888888.00000,
76,-888888.00000,-73.5,-87.5,-888888.00000,-888888.00000,-888888.00000,-888888.00000,10.3,-888888.00000,
75,-888888.00000,-888888.00000,-888888.00000,14.4,85,-14.3,-1.3,-888888.00000,-888888.00000,
71,-888888.00000,-888888.00000,-888888.00000,16.5,80,-16.2,-2.9,-888888.00000,-888888.00000,
70,18700,-74.7,-87.7,16.5,80,-16.2,-2.9,11.9,-888888.00000,
69,-888888.00000,-75.1,-88.1,-888888.00000,-888888.00000,-888888.00000,-888888.00000,11.8,-888888.00000,
68,-888888.00000,-888888.00000,-888888.00000,16.5,90,-16.5,0,-888888.00000,-888888.00000,
67,-888888.00000,-71.3,-89.3,-888888.00000,-888888.00000,-888888.00000,-888888.00000,5.4,-888888.00000,
64,-888888.00000,-888888.00000,-888888.00000,11.8,85,-11.8,-1,-888888.00000,-888888.00000,
61,-888888.00000,-888888.00000,-888888.00000,20.6,90,-20.6,0,-888888.00000,-888888.00000,
59,-888888.00000,-65.9,-89.9,-888888.00000,-888888.00000,-888888.00000,-888888.00000,2.3,-888888.00000,
55,-888888.00000,-888888.00000,-888888.00000,7.2,105,-7,1.9,-888888.00000,-888888.00000,
53,-888888.00000,-64.3,-92.3,3.1,145,-1.8,2.5,1.2,-888888.00000,
50,-888888.00000,-66.3,-93.3,-888888.00000,-888888.00000,-888888.00000,-888888.00000,1.3,-888888.00000,
50,-888888.00000,-888888.00000,-888888.00000,5.1,230,3.9,3.3,-888888.00000,-888888.00000,
50,20720,-66.5,-93.5,5.1,235,4.2,2.9,1.3,-888888.00000,
49,-888888.00000,-63.5,-93.5,-888888.00000,-888888.00000,-888888.00000,-888888.00000,0.8,-888888.00000,
46,-888888.00000,-65.9,-94.9,-888888.00000,-888888.00000,-888888.00000,-888888.00000,0.9,-888888.00000,
45,-888888.00000,-888888.00000,-888888.00000,11.3,255,10.9,2.9,-888888.00000,-888888.00000,
41,-888888.00000,-58.9,-92.9,-888888.00000,-888888.00000,-888888.00000,-888888.00000,0.5,-888888.00000,
41,-888888.00000,-888888.00000,-888888.00000,12.9,290,12.1,-4.4,-888888.00000,-888888.00000,
39,-888888.00000,-888888.00000,-888888.00000,15.9,280,15.7,-2.8,-888888.00000,-888888.00000,
39,-888888.00000,-56.9,-90.9,-888888.00000,-888888.00000,-888888.00000,-888888.00000,0.6,-888888.00000,
36,-888888.00000,-60.7,-93.7,-888888.00000,-888888.00000,-888888.00000,-888888.00000,0.6,-888888.00000,
36,-888888.00000,-888888.00000,-888888.00000,14.9,275,14.8,-1.3,-888888.00000,-888888.00000,
32,-888888.00000,-888888.00000,-888888.00000,12.9,295,11.7,-5.5,-888888.00000,-888888.00000,
30,23900,-58.1,-92.1,9.8,295,8.9,-4.1,0.5,-888888.00000,
28,-888888.00000,-55.3,-90.3,-888888.00000,-888888.00000,-888888.00000,-888888.00000,0.5,-888888.00000,
26,-888888.00000,-57.1,-91.1,-888888.00000,-888888.00000,-888888.00000,-888888.00000,0.6,-888888.00000,
26,-888888.00000,-888888.00000,-888888.00000,11.3,235,9.3,6.5,-888888.00000,-888888.00000,
24,-888888.00000,-55.3,-90.3,-888888.00000,-888888.00000,-888888.00000,-888888.00000,0.5,-888888.00000,
23,-888888.00000,-888888.00000,-888888.00000,17,250,16,5.8,-888888.00000,-888888.00000,
21,-888888.00000,-57.5,-91.5,-888888.00000,-888888.00000,-888888.00000,-888888.00000,0.6,-888888.00000,
20,26470,-56.7,-91.7,15.9,275,15.8,-1.4,0.5,-888888.00000,
18,-888888.00000,-888888.00000,-888888.00000,17.5,295,15.9,-7.4,-888888.00000,-888888.00000,
17,-888888.00000,-888888.00000,-888888.00000,6.7,290,6.3,-2.3,-888888.00000,-888888.00000,
15,-888888.00000,-888888.00000,-888888.00000,13.9,255,13.4,3.6,-888888.00000,-888888.00000,
14,-888888.00000,-52.9,-88.9,13.9,265,13.8,1.2,0.5,-888888.00000,
